run_date,ticker,sector,score,price_p,target_p,stop_p,limit_p,upside_pct,downside_pct,prob,reward_risk,atr,allocated_gbp,allocation_pct,shares,signals,outcome_price_p,outcome_hit,outcome_return_pct,outcome_notes
2025-12-11 16:25,JTC,FinServices,90,1278.0,1289.57,1266.43,1283.12,0.91,0.91,63.8,1.0,11.574,,22.3,,RSI 46 | MACD bullish crossover | BB %B 0.39 | EMA20>EMA50>SMA200 | Stoch 67/44,1282.0,NO,0.31,Backtest: Target missed. +0.3%
2025-12-11 16:25,EDV,Mining,85,3544.0,3684.56,3403.44,3666.14,3.97,3.97,62.8,1.0,140.5613,,20.7,,RSI 62 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.4%,3790.0,YES,6.94,Backtest: Target reached. +6.9%
2025-12-11 16:25,BKG,Materials,75,3790.0,3889.31,3690.69,3869.86,2.62,2.62,60.7,1.0,99.3125,,17.3,,RSI 51 | MACD bullish crossover | Stoch 71/39 | OBV rising | Mom +1.7%,3954.0,YES,4.33,Backtest: Target reached. +4.3%
2025-12-11 16:25,TSCO,ConsStaples,75,446.0,454.83,437.17,452.56,1.98,1.98,60.7,1.0,8.8288,,17.3,,RSI 46 | BB %B 0.42 | EMA20>EMA50>SMA200 | Stoch 45/38 | OBV rising,440.5,NO,-1.23,Backtest: Target missed. -1.2%
2025-12-18 16:25,SN,Pharma,90,1230.5,1254.34,1206.66,1248.07,1.94,1.94,63.8,1.0,23.8414,,21.2,,RSI 43 | MACD bullish crossover | BB %B 0.37 | Stoch 36/25 | OBV rising | Mom +1.3%,1220.5,NO,-0.81,Backtest: Target missed. -0.8%
2025-12-18 16:25,BLND,RealEstate,85,387.20001220703125,396.85,377.55,394.87,2.49,2.49,62.8,1.0,9.6477,,19.7,,RSI 49 | BB %B 0.40 | EMA20>EMA50>SMA200 | Stoch 22/17 | OBV rising | Mom +1.0%,392.2,NO,1.29,Backtest: Target missed. +1.3%
2025-12-18 16:25,CCEP,ConsStaples,85,6880.0,6998.7,6761.3,6963.71,1.73,1.73,62.8,1.0,118.7049,,19.7,,RSI 52 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.4%,6790.0,NO,-1.31,Backtest: Target missed. -1.3%
2025-12-18 16:25,NG,Utilities,85,1142.0,1158.1,1125.9,1152.31,1.41,1.41,62.8,1.0,16.0988,,19.7,,RSI 53 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 69/58 | Mom +2.3%,1137.5,NO,-0.39,Backtest: Target missed. -0.4%
2025-12-18 16:25,VOD,Telecoms,85,96.4800033569336,98.37,94.59,97.88,1.96,1.96,62.8,1.0,1.887,,19.7,,RSI 63 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.4%,97.26,NO,0.81,Backtest: Target missed. +0.8%
2025-12-25 16:25,SUPR,FinServices,100,79.98564147949219,81.41,78.57,81.0,1.78,1.77,65.9,1.01,1.42,,23.2,,RSI 51 | MACD bullish crossover | BB %B 0.45 | EMA20>EMA50>SMA200 | Stoch 47/44 | OBV rising,81.49,YES,1.88,Backtest: Target reached. +1.9%
2025-12-25 16:25,HTWS,Telecoms,95,163.8000030517578,167.86,159.74,167.02,2.48,2.48,64.9,1.0,4.0628,,21.5,,RSI 62 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 76/66 | OBV rising | Mom +3.1%,164.6,NO,0.49,Backtest: Target missed. +0.5%
2025-12-25 16:25,SHEL,Energy,90,2697.6572265625,2735.76,2659.55,2722.08,1.41,1.41,63.8,1.0,38.1053,,19.9,,RSI 43 | MACD bullish crossover | BB %B 0.36 | Stoch 50/47 | OBV rising | Mom +1.5%,2739.65,YES,1.56,Backtest: Target reached. +1.6%
2025-12-25 16:25,BLND,RealEstate,85,392.20001220703125,400.69,383.71,398.69,2.16,2.16,62.8,1.0,8.4898,,18.5,,RSI 54 | BB %B 0.46 | EMA20>EMA50>SMA200 | Stoch 43/35 | OBV rising | Mom +1.8%,403.8,YES,2.96,Backtest: Target reached. +3.0%
2025-12-25 16:25,HIK,Pharma,80,1533.0,1561.0,1505.0,1553.19,1.83,1.83,61.7,1.0,27.9965,,16.9,,RSI 42 | MACD rising | BB %B 0.42 | Stoch 40/36 | OBV rising | Mom +1.3%,1550.0,NO,1.11,Backtest: Target missed. +1.1%
2026-01-01 16:25,NXT,Retail,100,13676.4716796875,13891.24,13461.7,13821.78,1.57,1.57,65.9,1.0,214.7673,,23.3,,RSI 50 | MACD bullish crossover | BB %B 0.49 | EMA20>EMA50>SMA200 | OBV rising | Mom +0.5%,14261.32,YES,4.28,Backtest: Target reached. +4.3%
2026-01-01 16:25,JAM,FinServices,95,1122.0,1136.09,1107.91,1130.41,1.26,1.26,64.9,1.0,14.0863,,21.9,,RSI 51 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 58/52 | OBV rising | Mom +0.5%,1120.0,NO,-0.18,Backtest: Target missed. -0.2%
2026-01-01 16:25,PSN,Materials,85,1358.5,1387.19,1329.81,1380.25,2.11,2.11,62.8,1.0,28.6871,,18.8,,RSI 64 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +3.0%,1391.0,YES,2.39,Backtest: Target reached. +2.4%
2026-01-01 16:25,RSW,Industrials,85,3509.85791015625,3603.06,3416.66,3585.04,2.66,2.66,62.8,1.0,93.2021,,18.8,,RSI 54 | MACD rising | EMA20>EMA50>SMA200 | Stoch 48/46 | OBV rising | Mom +0.6%,3644.85,YES,3.85,Backtest: Target reached. +3.8%
2026-01-01 16:25,TSCO,ConsStaples,80,441.79998779296875,448.78,434.82,446.54,1.58,1.58,61.7,1.0,6.9822,,17.2,,RSI 47 | MACD rising | BB %B 0.40 | Stoch 51/46 | OBV rising | Mom +0.6%,422.1,NO,-4.46,Backtest: Target missed. -4.5%
2026-01-08 16:25,ICGT,FinServices,100,1503.9091796875,1528.8,1479.02,1521.16,1.66,1.65,65.9,1.0,24.889,,24.5,,RSI 48 | MACD bullish crossover | BB %B 0.45 | EMA20>EMA50>SMA200 | Stoch 33/31 | Mom +1.1%,1535.91,YES,2.13,Backtest: Target reached. +2.1%
2026-01-08 16:25,AV,Insurance,85,690.5999755859375,701.25,679.95,697.74,1.54,1.54,62.8,1.0,10.6532,,19.7,,RSI 64 | MACD rising | EMA20>EMA50>SMA200 | Stoch 69/62 | OBV rising | Mom +0.9%,678.8,NO,-1.71,Backtest: Target missed. -1.7%
2026-01-08 16:25,HWDN,Materials,85,841.0,855.73,826.27,851.45,1.75,1.75,62.8,1.0,14.7301,,19.7,,RSI 57 | MACD rising | EMA20>EMA50>SMA200 | Stoch 68/63 | OBV rising | Mom +1.0%,862.5,YES,2.56,Backtest: Target reached. +2.6%
2026-01-08 16:25,WOSG,ConsStaples,85,482.79998779296875,499.0,466.6,496.5,3.36,3.36,62.8,1.0,16.1983,,19.7,,RSI 58 | BB %B 0.49 | EMA20>EMA50>SMA200 | Stoch 54/41 | OBV rising | Mom +1.9%,477.6,NO,-1.08,Backtest: Target missed. -1.1%
2026-01-08 16:25,AZN,Pharma,75,14174.544921875,14493.75,13855.34,14421.28,2.25,2.25,60.7,1.0,319.2096,,16.5,,RSI 64 | MACD rising | EMA20>EMA50>SMA200 | Stoch 41/40 | Mom +2.8%,14024.56,NO,-1.06,Backtest: Target missed. -1.1%
2026-01-15 16:25,PSN,Materials,95,1406.5,1444.13,1368.87,1436.91,2.68,2.68,64.9,1.0,37.6252,,22.9,,RSI 63 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 65/47 | OBV rising | Mom +1.1%,1411.5,NO,0.36,Backtest: Target missed. +0.4%
2026-01-15 16:25,CGT,FinServices,85,4980.0,5051.01,4908.99,5025.75,1.43,1.43,62.8,1.0,71.0108,,19.7,,RSI 64 | MACD rising | EMA20>EMA50>SMA200 | Stoch 78/75 | OBV rising | Mom +0.6%,4995.0,NO,0.3,Backtest: Target missed. +0.3%
2026-01-15 16:25,GNS,Pharma,85,2629.892578125,2708.31,2551.47,2694.77,2.98,2.98,62.8,1.0,78.4182,,19.7,,RSI 56 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.5%,2799.89,YES,6.46,Backtest: Target reached. +6.5%
2026-01-15 16:25,BOWL,Leisure,85,278.90667724609375,288.46,269.35,287.02,3.43,3.43,62.8,1.0,9.552,,19.7,,RSI 56 | MACD rising | EMA20>EMA50>SMA200 | Stoch 70/63 | OBV rising | Mom +1.1%,278.91,NO,0.0,Backtest: Target missed. +0.0%
2026-01-15 16:25,BNZL,Industrials,80,2078.0,2119.29,2036.71,2108.69,1.99,1.99,61.7,1.0,41.2888,,18.0,,RSI 45 | MACD rising | BB %B 0.46 | Stoch 70/62 | OBV rising | Mom +1.6%,2092.0,NO,0.67,Backtest: Target missed. +0.7%
2026-01-22 16:25,BKG,Materials,85,4032.0,4123.73,3940.27,4103.11,2.28,2.28,62.8,1.0,91.7317,,20.7,,RSI 59 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.6%,4110.0,NO,1.93,Backtest: Target missed. +1.9%
2026-01-22 16:25,STJ,FinServices,85,1511.0,1547.44,1474.56,1539.7,2.41,2.41,62.8,1.0,36.4392,,20.7,,RSI 64 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 79/54 | OBV rising,1519.5,NO,0.56,Backtest: Target missed. +0.6%
2026-01-22 16:25,AEP,ConsStaples,85,1470.0,1525.06,1414.94,1517.43,3.75,3.75,62.8,1.0,55.0567,,20.7,,RSI 59 | MACD rising | EMA20>EMA50>SMA200 | Stoch 72/54 | OBV rising | Mom +2.8%,1470.0,NO,0.0,Backtest: Target missed. +0.0%
2026-01-22 16:25,PNN,Energy,85,552.409423828125,566.86,537.96,564.03,2.62,2.62,62.8,1.0,14.4491,,20.7,,RSI 60 | MACD rising | EMA20>EMA50>SMA200 | Stoch 68/63 | OBV rising | Mom +2.1%,556.5,NO,0.74,Backtest: Target missed. +0.7%
2026-01-22 16:25,DSCV,Industrials,75,621.0,642.87,599.13,639.66,3.52,3.52,60.7,1.0,21.8698,,17.3,,RSI 62 | MACD rising | EMA20>EMA50 | Stoch 70/53 | OBV rising | Mom +2.5%,649.0,YES,4.51,Backtest: Target reached. +4.5%
2026-01-29 16:25,STJ,FinServices,95,1519.5,1557.3,1481.7,1549.51,2.49,2.49,64.9,1.0,37.8025,,21.9,,RSI 62 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 70/70 | OBV rising | Mom +0.6%,1478.5,NO,-2.7,Backtest: Target missed. -2.7%
2026-01-29 16:25,SHAW,Banking,95,471.0,493.99,448.01,491.52,4.88,4.88,64.9,1.0,22.9895,,21.9,,RSI 57 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 76/64 | OBV rising | Mom +1.6%,490.0,NO,4.03,Backtest: Target missed. +4.0%
2026-01-29 16:25,TSCO,ConsStaples,90,420.6000061035156,428.41,412.79,426.27,1.86,1.86,63.8,1.0,7.8117,,20.3,,RSI 43 | MACD bullish crossover | BB %B 0.39 | Stoch 44/38 | OBV rising | Mom +1.0%,449.3,YES,6.82,Backtest: Target reached. +6.8%
2026-01-29 16:25,CCL,Leisure,85,2189.897705078125,2261.92,2117.87,2250.61,3.29,3.29,62.8,1.0,72.024,,18.8,,RSI 55 | BB %B 0.46 | EMA20>EMA50>SMA200 | Stoch 44/18 | OBV rising | Mom +2.3%,2327.89,YES,6.3,Backtest: Target reached. +6.3%
2026-01-29 16:25,UKW,Energy,80,97.02435302734375,98.94,95.11,98.45,1.97,1.97,61.7,1.0,1.919,,17.2,,RSI 47 | MACD bullish crossover | BB %B 0.39 | OBV rising | Mom +1.1%,97.77,NO,0.77,Backtest: Target missed. +0.8%
2026-02-05 16:25,AZN,Pharma,85,13978.5654296875,14320.53,13636.6,14248.93,2.45,2.45,62.8,1.0,341.9605,,20.0,,RSI 55 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 77/61 | Mom +3.9%,14904.47,YES,6.62,Backtest: Target reached. +6.6%
2026-02-05 16:25,FCIT,FinServices,85,1249.0,1264.79,1233.21,1258.47,1.26,1.26,62.8,1.0,15.7947,,20.0,,RSI 50 | BB %B 0.41 | EMA20>EMA50>SMA200 | Stoch 66/57 | OBV rising | Mom +1.2%,1255.0,NO,0.48,Backtest: Target missed. +0.5%
2026-02-05 16:25,RTO,Industrials,85,464.8999938964844,474.78,455.02,472.41,2.13,2.13,62.8,1.0,9.8826,,20.0,,RSI 54 | BB %B 0.48 | EMA20>EMA50>SMA200 | Stoch 49/44 | OBV rising | Mom +1.3%,439.8,NO,-5.4,Backtest: Target missed. -5.4%
2026-02-05 16:25,ITV,Media,85,82.8499984741211,84.77,80.93,84.35,2.32,2.32,62.8,1.0,1.9199,,20.0,,RSI 56 | MACD rising | EMA20>EMA50>SMA200 | Stoch 71/64 | OBV rising | Mom +3.0%,81.0,NO,-2.23,Backtest: Target missed. -2.2%
2026-02-05 16:25,LRE,Insurance,85,634.0,649.92,618.08,646.67,2.51,2.51,62.8,1.0,15.9207,,20.0,,RSI 59 | MACD rising | EMA20>EMA50>SMA200 | Stoch 76/74 | OBV rising | Mom +3.8%,653.0,YES,3.0,Backtest: Target reached. +3.0%
2026-02-12 16:25,AGT,FinServices,85,265.5,269.51,261.49,268.16,1.51,1.51,62.8,1.0,4.0138,,22.2,,RSI 61 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.3%,265.5,NO,0.0,Backtest: Target missed. +0.0%
2026-02-12 16:25,CCR,ConsStaples,80,115.80000305175781,120.34,111.26,119.74,3.92,3.92,61.7,1.0,4.544,,20.3,,RSI 43 | MACD rising | BB %B 0.47 | Stoch 77/67 | OBV rising | Mom +0.5%,112.4,NO,-2.94,Backtest: Target missed. -2.9%
2026-02-12 16:25,SSPG,Retail,80,185.60000610351562,191.29,179.91,190.33,3.07,3.07,61.7,1.0,5.6948,,20.3,,RSI 47 | BB %B 0.36 | EMA20>EMA50>SMA200 | Stoch 50/39 | OBV rising | Mom -0.1%,203.0,YES,9.37,Backtest: Target reached. +9.4%
2026-02-12 16:25,AAF,Telecoms,75,330.3999938964844,342.35,318.45,340.64,3.62,3.62,60.7,1.0,11.9462,,18.6,,RSI 44 | BB %B 0.30 | EMA20>EMA50>SMA200 | OBV rising | Mom +3.2%,351.0,YES,6.23,Backtest: Target reached. +6.2%
2026-02-12 16:25,BA,Industrials,75,1925.0,1981.56,1868.44,1971.65,2.94,2.94,60.7,1.0,56.564,,18.6,,RSI 50 | BB %B 0.33 | EMA20>EMA50>SMA200 | Stoch 43/41 | Mom +3.7%,2163.0,YES,12.36,Backtest: Target reached. +12.4%
2026-02-19 16:25,ATT,FinServices,95,535.0,548.24,521.76,545.5,2.47,2.47,64.9,1.0,13.2403,,22.6,,RSI 52 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 66/60 | OBV rising | Mom +1.9%,538.0,NO,0.56,Backtest: Target missed. +0.6%
2026-02-19 16:25,OSB,Banking,90,601.0,616.73,585.27,613.65,2.62,2.62,63.8,1.0,15.7264,,20.9,,RSI 46 | MACD bullish crossover | BB %B 0.39 | EMA20>EMA50>SMA200 | Mom +2.2%,615.0,NO,2.33,Backtest: Target missed. +2.3%
2026-02-19 16:25,ATYM,Mining,85,978.0,1025.89,930.11,1020.76,4.9,4.9,62.8,1.0,47.8868,,19.4,,RSI 55 | BB %B 0.49 | EMA20>EMA50>SMA200 | Stoch 76/69 | OBV rising | Mom +3.9%,1006.0,NO,2.86,Backtest: Target missed. +2.9%
2026-02-19 16:25,COA,ConsStaples,85,89.80000305175781,91.96,87.64,91.5,2.41,2.41,62.8,1.0,2.1576,,19.4,,RSI 60 | MACD rising | EMA20>EMA50>SMA200 | Stoch 76/62 | OBV rising | Mom +1.6%,93.4,YES,4.01,Backtest: Target reached. +4.0%
2026-02-19 16:25,NXT,Retail,80,12990.0,13239.4,12740.6,13173.2,1.92,1.92,61.7,1.0,249.4033,,17.7,,RSI 44 | MACD rising | BB %B 0.45 | Stoch 44/43 | OBV rising | Mom +2.0%,13265.0,YES,2.12,Backtest: Target reached. +2.1%
2026-02-26 16:25,STAN,Banking,95,1838.0,1888.56,1787.44,1879.12,2.75,2.75,64.9,1.0,50.5594,,21.6,,RSI 54 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 68/56 | OBV rising | Mom +3.0%,1700.5,NO,-7.48,Backtest: Target missed. -7.5%
2026-02-26 16:25,PRU,Insurance,90,1145.0,1176.74,1113.26,1170.86,2.77,2.77,63.8,1.0,31.7374,,20.0,,RSI 51 | MACD bullish crossover | BB %B 0.49 | Stoch 66/55 | OBV rising | Mom +2.8%,1097.0,NO,-4.19,Backtest: Target missed. -4.2%
2026-02-26 16:25,ALFA,Tech,90,191.8000030517578,198.33,185.27,197.34,3.4,3.4,63.8,1.0,6.526,,20.0,,RSI 45 | MACD bullish crossover | BB %B 0.47 | Stoch 55/30 | OBV rising | Mom +2.0%,195.0,NO,1.67,Backtest: Target missed. +1.7%
2026-02-26 16:25,GRG,ConsStaples,90,1589.0,1632.73,1545.27,1624.57,2.75,2.75,63.8,1.0,43.7261,,20.0,,RSI 45 | MACD bullish crossover | BB %B 0.37 | Stoch 31/30 | OBV rising | Mom +0.6%,1659.0,YES,4.41,Backtest: Target reached. +4.4%
2026-02-26 16:25,DRX,Energy,85,899.5,924.68,874.32,920.06,2.8,2.8,62.8,1.0,25.1843,,18.5,,RSI 59 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 61/57 | OBV rising,865.0,NO,-3.84,Backtest: Target missed. -3.8%
