run_date,ticker,sector,score,entry_price,stop_price,atr,stop_mult,exit_price,exit_day,exit_reason,return_pct,prob,allocation_pct
2025-03-03 20:57,BATS,ConsStaples,85,3101.96,2984.58,58.6914,2.0,3151.93,5,friday_close,1.61,62.8,0.0
2025-03-03 20:57,GSK,Pharma,85,1478.91,1419.9,29.5048,2.0,1557.88,5,friday_close,5.34,62.8,0.0
2025-03-03 20:57,IHG,Leisure,85,132.19,126.32,2.9337,2.0,126.32,3,stop_hit,-4.44,62.8,0.0
2025-03-03 20:57,AVON,Industrials,85,1481.85,1377.26,52.2977,2.0,1429.86,5,friday_close,-3.51,62.8,0.0
2025-03-03 20:57,PAG,FinServices,85,757.14,714.43,21.3515,2.0,714.43,5,stop_hit,-5.64,62.8,0.0
2025-03-10 20:57,SSE,Energy,80,1477.53,1415.25,31.1401,2.0,1516.51,5,friday_close,2.64,61.7,0.0
2025-03-10 20:57,BATS,ConsStaples,75,3151.93,3027.39,62.2685,2.0,3197.9,5,friday_close,1.46,60.7,0.0
2025-03-10 20:57,IPF,FinServices,75,134.89,125.35,4.7715,2.0,151.38,5,friday_close,12.22,60.7,0.0
2025-03-10 20:57,ITRK,Industrials,65,5168.26,4930.15,119.0578,2.0,4930.15,3,stop_hit,-4.61,58.6,0.0
2025-03-10 20:57,MNDI,Materials,65,1252.83,1181.69,35.5738,2.0,1264.33,5,friday_close,0.92,58.6,0.0
2025-03-17 20:57,BRSC,FinServices,90,1265.57,1225.54,20.0182,2.0,1257.58,5,friday_close,-0.63,63.8,0.0
2025-03-17 20:57,GRI,RealEstate,90,204.92,194.56,5.1785,2.0,203.42,5,friday_close,-0.73,63.8,0.0
2025-03-17 20:57,KNOS,Tech,90,703.79,639.16,32.3112,2.0,716.78,5,friday_close,1.85,63.8,0.0
2025-03-17 20:57,OXIG,Industrials,90,1903.78,1726.13,88.8282,2.0,1883.79,5,friday_close,-1.05,63.8,0.0
2025-03-17 20:57,BARC,Banking,85,294.79,274.29,10.2526,2.0,303.54,5,friday_close,2.97,62.8,0.0
2025-03-24 20:57,LWDB,FinServices,105,899.78,872.28,13.7501,2.0,878.79,5,friday_close,-2.33,67.0,100.0
2025-03-24 20:57,NWG,Banking,95,462.62,432.98,14.8188,2.0,451.72,5,friday_close,-2.36,64.9,0.0
2025-03-24 20:57,RTO,Industrials,90,347.11,327.08,10.0144,2.0,347.51,5,friday_close,0.12,63.8,0.0
2025-03-24 20:57,ITH,Energy,85,136.81,123.45,6.6798,2.0,159.38,5,friday_close,16.5,62.8,0.0
2025-03-24 20:57,HWDN,Materials,80,741.78,705.79,17.9954,2.0,718.78,5,friday_close,-3.1,61.7,0.0
2025-03-31 20:57,CCR,ConsStaples,90,129.15,120.26,4.4467,2.0,120.26,5,stop_hit,-6.88,63.8,0.0
2025-03-31 20:57,BHMG,FinServices,85,375.0,363.27,5.865,2.0,385.0,5,friday_close,2.67,62.8,0.0
2025-03-31 20:57,ENOG,Energy,80,874.33,797.82,38.2577,2.0,797.82,4,stop_hit,-8.75,61.7,0.0
2025-03-31 20:57,HLN,Pharma,75,391.23,377.33,6.9471,2.0,377.33,5,stop_hit,-3.55,60.7,0.0
