run_date,ticker,sector,score,entry_price,stop_price,atr,stop_mult,exit_price,exit_day,exit_reason,return_pct,prob,allocation_pct
2026-01-05 20:57,ELM,Chemicals,95,169.0,164.59,4.4098,1.0,164.59,3,stop_hit_intraday,-2.61,64.9,22.6
2026-01-05 20:57,DGE,ConsStaples,90,1634.0,1592.79,41.2114,1.0,1592.79,2,stop_hit_intraday,-2.52,63.8,20.9
2026-01-05 20:57,WEIR,Industrials,85,2922.0,2875.2,46.7965,1.0,3038.0,5,friday_close,3.97,62.8,19.4
2026-01-05 20:57,N91,FinServices,85,220.6,212.48,8.1218,1.0,212.48,1,stop_hit_intraday,-3.68,62.8,19.4
2026-01-05 20:57,BP,Energy,80,435.17,426.9,8.2716,1.0,426.9,2,stop_hit_intraday,-1.9,61.7,17.7
2026-01-12 20:57,3IN,FinServices,85,379.5,374.15,5.3499,1.0,379.0,5,friday_close,-0.13,62.8,20.3
2026-01-12 20:57,BOWL,Leisure,85,279.91,270.67,9.2327,1.0,270.67,3,stop_hit_intraday,-3.3,62.8,20.3
2026-01-12 20:57,ITV,Media,85,81.3,79.52,1.776,1.0,79.52,2,stop_hit_intraday,-2.19,62.8,20.3
2026-01-12 20:57,OXIG,Industrials,85,2150.0,2079.91,70.0879,1.0,2345.0,5,friday_close,9.07,62.8,20.3
2026-01-12 20:57,HSX,Insurance,80,1399.0,1375.61,23.3911,1.0,1510.0,5,friday_close,7.93,61.7,18.6
2026-01-19 20:57,SVT,Utilities,95,2874.0,2820.81,53.1897,1.0,2820.81,3,stop_hit_intraday,-1.85,64.9,23.7
2026-01-19 20:57,COST,Materials,95,164.0,159.64,4.3603,1.0,159.64,1,stop_hit_intraday,-2.66,64.9,23.7
2026-01-19 20:57,BLND,RealEstate,85,412.4,402.94,9.4618,1.0,402.94,1,stop_hit_intraday,-2.29,62.8,20.3
2026-01-19 20:57,PRU,Insurance,75,1195.0,1172.89,22.1118,1.0,1172.89,1,stop_hit_intraday,-1.85,60.7,17.0
2026-01-19 20:57,IAG,Leisure,70,410.5,400.36,10.1418,1.0,413.77,5,friday_close,0.8,59.6,15.3
2026-01-26 20:57,ITV,Media,85,81.95,80.25,1.6963,1.0,80.25,4,stop_hit_intraday,-2.07,62.8,21.1
2026-01-26 20:57,ZIG,Industrials,85,376.0,364.12,11.8785,1.0,384.5,5,friday_close,2.26,62.8,21.1
2026-01-26 20:57,ABF,ConsStaples,80,1881.5,1840.59,40.9121,1.0,1840.59,1,stop_hit_intraday,-2.17,61.7,19.3
2026-01-26 20:57,AZN,Pharma,80,13750.59,13436.17,314.4216,1.0,13436.17,3,stop_hit_intraday,-2.29,61.7,19.3
2026-01-26 20:57,BLND,RealEstate,80,411.6,402.09,9.5119,1.0,415.0,5,friday_close,0.83,61.7,19.3
2026-02-02 20:57,LRE,Insurance,95,627.0,612.18,14.8209,1.0,644.0,5,friday_close,2.71,64.9,21.5
2026-02-02 20:57,PINT,FinServices,95,114.0,110.77,3.2319,1.0,113.0,5,friday_close,-0.88,64.9,21.5
2026-02-02 20:57,TRN,Industrials,90,210.2,201.69,8.5068,1.0,201.69,2,stop_hit_intraday,-4.05,63.8,19.9
2026-02-02 20:57,IHG,Leisure,85,140.4,136.38,4.0245,1.0,136.38,1,stop_hit_intraday,-2.86,62.8,18.5
2026-02-02 20:57,BWY,Materials,85,2744.0,2672.44,71.5626,1.0,2672.44,3,stop_hit_intraday,-2.61,62.8,18.5
2026-02-09 20:57,ELM,Chemicals,95,168.0,161.57,6.4254,1.0,161.57,1,stop_hit_intraday,-3.83,64.9,22.5
2026-02-09 20:57,ITRK,Industrials,85,4490.0,4413.94,76.0619,1.0,4413.94,3,stop_hit_intraday,-1.69,62.8,19.4
2026-02-09 20:57,SHEL,Energy,85,2822.64,2764.47,58.1744,1.0,2875.0,5,friday_close,1.85,62.8,19.4
2026-02-09 20:57,BRGE,FinServices,85,592.0,583.5,8.4995,1.0,583.5,3,stop_hit_intraday,-1.44,62.8,19.4
2026-02-09 20:57,SRE,RealEstate,85,99.5,96.47,3.0257,1.0,100.84,5,friday_close,1.34,62.8,19.4
2026-02-16 20:57,BPT,FinServices,90,266.4,256.74,9.6563,1.0,256.74,5,stop_hit_intraday,-3.63,63.8,20.9
2026-02-16 20:57,ENOG,Energy,90,866.71,841.3,25.4136,1.0,903.0,5,friday_close,4.19,63.8,20.9
2026-02-16 20:57,RR,Industrials,85,1298.0,1262.12,35.8791,1.0,1327.0,5,friday_close,2.23,62.8,19.4
2026-02-16 20:57,APN,ConsStaples,85,241.5,233.69,7.8142,1.0,250.5,5,friday_close,3.73,62.8,19.4
2026-02-16 20:57,JUST,Insurance,85,217.0,216.13,0.8732,1.0,217.0,5,friday_close,0.0,62.8,19.4
2026-02-23 20:57,BLND,RealEstate,85,417.0,406.93,10.0699,1.0,406.93,2,stop_hit_intraday,-2.41,62.8,20.7
2026-02-23 20:57,INPP,FinServices,85,129.8,127.82,1.9818,1.0,133.0,5,friday_close,2.47,62.8,20.7
2026-02-23 20:57,WOSG,ConsStaples,85,507.0,490.19,16.8058,1.0,490.19,5,stop_hit_intraday,-3.32,62.8,20.7
2026-02-23 20:57,BCG,Tech,80,182.2,175.14,7.0573,1.0,181.6,5,friday_close,-0.33,61.7,18.9
2026-02-23 20:57,DRX,Energy,80,867.0,843.76,23.2388,1.0,901.5,5,friday_close,3.98,61.7,18.9
