run_date,ticker,sector,score,entry_price,stop_price,atr,stop_mult,exit_price,exit_day,exit_reason,return_pct,prob,allocation_pct
2025-03-03 20:57,BATS,ConsStaples,85,3101.96,3043.27,58.6914,1.0,3151.93,5,friday_close,1.61,62.8,20.0
2025-03-03 20:57,GSK,Pharma,85,1478.91,1449.41,29.5048,1.0,1557.88,5,friday_close,5.34,62.8,20.0
2025-03-03 20:57,IHG,Leisure,85,132.19,129.26,2.9337,1.0,129.26,1,stop_hit,-2.22,62.8,20.0
2025-03-03 20:57,AVON,Industrials,85,1481.85,1429.55,52.2977,1.0,1429.86,5,friday_close,-3.51,62.8,20.0
2025-03-03 20:57,PAG,FinServices,85,757.14,735.79,21.3515,1.0,735.79,1,stop_hit,-2.82,62.8,20.0
2025-03-10 20:57,SSE,Energy,80,1477.53,1446.39,31.1401,1.0,1516.51,5,friday_close,2.64,61.7,23.3
2025-03-10 20:57,BATS,ConsStaples,75,3151.93,3089.66,62.2685,1.0,3197.9,5,friday_close,1.46,60.7,21.3
2025-03-10 20:57,IPF,FinServices,75,134.89,130.12,4.7715,1.0,151.38,5,friday_close,12.22,60.7,21.3
2025-03-10 20:57,ITRK,Industrials,65,5168.26,5049.2,119.0578,1.0,5049.2,1,stop_hit,-2.3,58.6,17.1
2025-03-10 20:57,MNDI,Materials,65,1252.83,1217.26,35.5738,1.0,1264.33,5,friday_close,0.92,58.6,17.1
2025-03-17 20:57,BRSC,FinServices,90,1265.57,1245.55,20.0182,1.0,1257.58,5,friday_close,-0.63,63.8,20.3
2025-03-17 20:57,GRI,RealEstate,90,204.92,199.74,5.1785,1.0,203.42,5,friday_close,-0.73,63.8,20.3
2025-03-17 20:57,KNOS,Tech,90,703.79,671.48,32.3112,1.0,716.78,5,friday_close,1.85,63.8,20.3
2025-03-17 20:57,OXIG,Industrials,90,1903.78,1814.96,88.8282,1.0,1883.79,5,friday_close,-1.05,63.8,20.3
2025-03-17 20:57,BARC,Banking,85,294.79,284.54,10.2526,1.0,303.54,5,friday_close,2.97,62.8,18.8
2025-03-24 20:57,LWDB,FinServices,105,899.78,886.03,13.7501,1.0,886.03,5,stop_hit,-1.53,67.0,24.2
2025-03-24 20:57,NWG,Banking,95,462.62,447.8,14.8188,1.0,451.72,5,friday_close,-2.36,64.9,21.2
2025-03-24 20:57,RTO,Industrials,90,347.11,337.1,10.0144,1.0,347.51,5,friday_close,0.12,63.8,19.7
2025-03-24 20:57,ITH,Energy,85,136.81,130.13,6.6798,1.0,159.38,5,friday_close,16.5,62.8,18.2
2025-03-24 20:57,HWDN,Materials,80,741.78,723.78,17.9954,1.0,723.78,5,stop_hit,-2.43,61.7,16.7
2025-03-31 20:57,CCR,ConsStaples,90,129.15,124.7,4.4467,1.0,124.7,4,stop_hit,-3.45,63.8,23.1
2025-03-31 20:57,BHMG,FinServices,85,375.0,369.13,5.865,1.0,385.0,5,friday_close,2.67,62.8,21.4
2025-03-31 20:57,ENOG,Energy,80,874.33,836.07,38.2577,1.0,836.07,4,stop_hit,-4.38,61.7,19.6
2025-03-31 20:57,HLN,Pharma,75,391.23,384.28,6.9471,1.0,384.28,4,stop_hit,-1.78,60.7,17.9
2025-03-31 20:57,RKT,Materials,75,5443.6,5338.81,104.7913,1.0,5338.81,4,stop_hit,-1.93,60.7,17.9
2025-04-07 20:57,PINT,FinServices,68,91.98,89.52,2.4641,1.0,95.38,5,friday_close,3.7,59.2,22.1
2025-04-07 20:57,IMB,ConsStaples,65,2745.58,2678.84,66.7427,1.0,2919.49,5,friday_close,6.33,58.6,20.6
2025-04-07 20:57,PAF,Mining,65,39.54,37.15,2.3933,1.0,47.89,5,friday_close,21.11,58.6,20.6
2025-04-07 20:57,ADM,Insurance,63,2842.04,2775.07,66.9721,1.0,3127.84,5,friday_close,10.06,58.2,19.7
2025-04-07 20:57,BA,Industrials,58,1497.21,1432.3,64.9169,1.0,1692.68,5,friday_close,13.06,57.1,17.0
2025-04-14 20:57,HWDN,Materials,90,704.46,682.44,22.0194,1.0,723.46,3,friday_close,2.7,63.8,21.6
2025-04-14 20:57,GNC,ConsStaples,90,176.78,167.41,9.367,1.0,176.98,3,friday_close,0.11,63.8,21.6
2025-04-14 20:57,CURY,Retail,85,98.03,93.8,4.2304,1.0,99.58,3,friday_close,1.58,62.8,20.1
2025-04-14 20:57,HMSO,FinServices,80,242.25,233.1,9.1571,1.0,254.25,3,friday_close,4.95,61.7,18.3
2025-04-14 20:57,RHIM,Industrials,80,3032.93,2872.48,160.4538,1.0,3007.95,3,friday_close,-0.82,61.7,18.3
2025-04-21 20:57,AVON,Industrials,90,1399.86,1320.58,79.2787,1.0,1345.87,5,friday_close,-3.86,63.8,20.9
2025-04-21 20:57,SDP,FinServices,90,491.4,479.86,11.5451,1.0,501.9,5,friday_close,2.14,63.8,20.9
2025-04-21 20:57,CCEP,ConsStaples,85,6767.99,6591.71,176.2784,1.0,6591.71,4,stop_hit,-2.6,62.8,19.4
2025-04-21 20:57,HSX,Insurance,85,1170.68,1133.69,36.9884,1.0,1133.69,3,stop_hit,-3.16,62.8,19.4
